hostname,bv,rhk,li,teff,prot,ruwe
TOI-1301,1.246999979019165,,,4637.4502927837675,12.127999941507975,0.971709489271164
Kepler-795,,,,5493.8104043194735,57.939998626708984,0.920648989271164
Kepler-794,1.0269999504089355,,,5848.280790341903,21.59000015258789,1.0111280095367432
Kepler-504,1.6133333047231038,,,3559.7501632874764,45.66612511062622,1.1715065286102295
Kepler-277,,,,5935.72702792766,61.91500186920166,1.0737675071525574
TOI-1347,0.9409999847412109,,,5277.770017277204,8.28499984741211,0.9319633314259846
Kepler-793,,,,5590.118042689733,49.97999954223633,2.018108
Kepler-792,,,,5685.099022408965,14.220000267028809,1.011517509536743
TOI-1386,0.7129999995231628,,,5738.416695117188,,0.953299
Kepler-791,,,,6255.753631150265,7.264999866485596,1.018051
TOI-1408,0.5884999930858612,,,6489.151141927085,,0.95043
TOI-1410,1.156999945640564,,,4614.948010742188,,1.00423
TOI-1416,,,,4920.9271251358705,,1.104054472343445
TOI-1420,0.9150000214576721,,,5408.018191210937,,0.756826
Kepler-790,,,,5010.431087911551,36.5099983215332,1.0049515047683717
HD 235088,,,,5118.005545859375,,0.965371
TOI-1437,0.5460000038146973,,,5805.558800954536,,1.0299445
TOI-1439,0.6944999992847443,,,5605.120524102944,,1.0752964988079072
TOI-1443,0.5929999947547913,,,5272.5944122961955,,1.136507
Kepler-41,0.7395000159740448,,,5573.6379457746125,17.650793849748883,0.9531490143051147
Kepler-789,0.7139999866485596,,,6004.86833119612,44.0,0.989081
TOI-1448,1.4240000247955322,,,3571.589871436962,42.382653580019856,1.065255
TOI-1450 A,,,,3548.449183009919,25.125601,0.936348
TOI-1451,0.6489999890327454,,,5754.18455345052,,1.079065
TOI-1452,1.590000033378601,,,3295.9627947889003,0.0,1.3641244833106994
Kepler-788,,,,5969.150686367892,31.90999984741211,0.9912930095367432
TOI-1467,1.4910000562667847,,,3871.54736328125,,1.088826
TOI-1468,1.5069999694824219,,,3550.712404651989,,1.292959
TOI-1470,1.402999997138977,,,3682.3373724414064,0.0,1.034292
Kepler-276,,,,5790.932043142361,56.369998931884766,1.007851
HIP 9618,0.6805000007152557,,,5658.986135986328,,1.15229
TOI-1472,1.1480000019073486,,,5137.9773921875,,1.006409
HD 6061,0.5950000286102295,,,5850.454934635417,13.4318,1.014249
Kepler-787,1.284999966621399,,,4214.900628266119,36.431600189208986,0.9866750095367431
Kepler-1741,1.4199999570846558,,,3688.244040588225,29.32433319091797,1.0212124809265135
Kepler-786,1.215999960899353,,,4725.719572855113,36.046668971252444,0.955546
Kepler-275,,,,6137.061743118352,50.439998626708984,1.0955
Kepler-465,0.5320000052452087,,,6158.00151301461,9.675000190734863,1.0647130166893004
Kepler-1740,,,,5717.8752967659875,28.6200008392334,0.990733
TOI-1630,0.7599999904632568,,,5516.558207540761,,0.977633
TOI-1659,0.5516666769981384,,,5813.813237330162,6.335999965667725,0.892459
TOI-1669,0.8166666825612386,,,5523.183302678571,,0.905784
Kepler-484,0.7546666860580444,,,5551.591778390958,15.098297405904134,1.1735039650319417
TOI-1680,,,,3423.3342857142857,,1.070385
TOI-1683,1.1447500213980675,,,4519.530439877717,,1.058239
TOI-1691,0.6615000069141388,,,5709.29569609375,,1.234719
TOI-1694,0.8415000140666962,,,5059.38587212171,,1.2506130081062317
TOI-1695,1.3639999628067017,,,3788.3592247596152,,1.085904
TOI-1716,0.5910000205039978,,,5830.308317493207,,1.005056
TOI-1723,0.6389999985694885,,,5722.268278941761,,0.9526425030994415
TOI-1736,0.6697500199079514,,,5632.181969637784,,0.944601
TOI-1739,0.9869999885559082,,,4834.476752261513,,1.18703
TOI-1742,0.6779999931653341,,,5705.93323140625,,0.999324
TOI-1744,0.5070000290870667,,,6085.307281445313,,1.057039
TOI-1751,0.44349999725818634,,,6024.68887295387,,0.967535
TOI-1753,0.7039999961853027,,,5432.814770620789,,0.9660973355585734
TOI-1758,0.8725000023841858,,,5309.125895976563,,0.930613
TOI-1768,0.6494999825954437,,,5846.744189546131,,1.004293
TOI-1772,0.800000011920929,,,5478.064669132651,,0.821439323319753
Kepler-785,1.1150000095367432,,,4351.571464096896,18.219333330790203,1.009293490463257
TOI-1775,,,,5234.827442116477,8.797066664123536,1.0404699856948851
TOI-1776,0.6359999775886536,,,5695.286472330729,,0.963403
TOI-1777,0.6159999966621399,,,5788.059026143973,,1.01091
HD 77946,0.6194999814033508,,,5958.612128593751,,1.091366
TOI-1782,1.4119999408721924,,,4393.52635546875,6.071000099182129,0.953985
Kepler-105,0.6629999876022339,,,6010.993190480324,16.740333875020344,1.0167435295639038
Kepler-784,0.7200000286102295,,,5616.943774135044,34.179999669392906,1.014774
TOI-1794,0.6234999895095825,,,5623.820747418478,,0.956337
TOI-1798,0.8140000104904175,,,4955.350339939583,,1.004767002861023
TOI-1799,0.7190000216166178,,,5703.95104684375,,0.977132
TOI-1801,1.4600000381469727,,,3900.088044444444,,1.045491
TOI-1806,1.590999960899353,,,3596.5788888888887,0.0,1.14928
TOI-1811,0.7910000085830688,,,4763.50802124256,,1.257213
TOI-1820,0.6710000038146973,,,5719.746468638393,,1.352548
TOI-1823,1.0980000495910645,,,4780.086458018092,,1.079895
TOI-1824,0.7983333269755045,,,5224.0047922230115,,0.993011
TOI-1836,0.45500001311302185,,,6227.547541903408,20.0,1.078239
TOI-1855,0.7850000262260437,,,5389.028373615057,,0.880708
TOI-1859,0.6430000066757202,,,6137.64282962315,,1.0276135071525574
TOI-1883,,,,3660.0082634232954,,1.049227
TOI-1898,0.4925714262894222,,,6305.288551724138,1.07778,0.992012
TOI-1937 A,0.7599999904632568,,,5473.547644444445,6.4629998207092285,1.12255
TOI-1994,0.22599999606609344,,,7513.877766927083,,1.007611
TOI-2000,0.777999997138977,,,5549.675238486842,,0.90815
TOI-2010,0.7334999740123749,,,5783.595149005682,,0.9884374957084656
TOI-2015,1.5390000343322754,,,3412.943333333333,,1.166812
TOI-2019,0.7685000002384186,,,5639.817432802914,,0.9771065033378601
TOI-2025,0.6029999852180481,,,5887.2522796875,,0.8505325078678131
Kepler-831,,,,5718.204528250512,56.2400016784668,1.080215
KOI-217,0.7849999964237213,,,5376.7616338869475,19.73075008392334,1.005842
Kepler-830,0.5199999809265137,,,6027.04408203125,17.31999969482422,24.892911
TOI-2048,1.0130000114440918,,53.099998474121094,4929.718178167171,3.8855000734329224,0.897532663646698
TOI-2068,1.5889999866485596,,,4031.8816666666667,,1.003051
Kepler-1746,0.3790000081062317,,,6086.086657192888,75.76000213623047,1.52435
TOI-2088,1.1039999723434448,,,4934.58527734375,,0.8371824964237213
TOI-2095,1.687999963760376,,,3811.6451636363636,,1.0927329928474427
TOI-2107,,,,5608.128683293269,,0.915386
Kepler-829,0.4950000047683716,,,5584.6028076923085,53.470001220703125,0.980299
TOI-2120,1.593000054359436,,,3567.24265,,1.149978
Kepler-1745,0.5220000147819519,,,5581.819873747654,38.33000183105469,1.0529495071525574
TOI-2128,0.5544615268340478,-4.96999979019165,,6000.473022222222,,0.993314
TOI-2134,,,,4398.89903125,,1.05792
Kepler-422,,,,5832.9224738450675,67.13072637329101,0.9745609942779542
TOI-2145,0.5685000022252401,,,6124.172837139423,,1.038867
TOI-2152,0.7720000147819519,,,6048.644122265625,,1.023875
TOI-2154,0.5879999995231628,,,6214.743192968749,,0.991442
Kepler-828,0.8650000095367432,,,5005.592735770089,28.005666732788086,1.042281
TOI-2158,0.7620000243186951,,,5468.3654228515625,,1.0066445104904176
Kepler-293,0.6943333148956299,,,5540.520356521739,29.642249822616577,0.964617
Kepler-292,,,,5182.650787518169,62.900001525878906,0.981914
TOI-2193 A,0.6150000095367432,,,5799.96439921875,,0.998714
TOI-2194,1.1139999628067017,,,4642.249586458333,,1.004079
TOI-2196,0.7210000157356262,,,5628.980255859375,,1.0406105038146973
TOI-2207,0.6144999861717224,,,6119.902429501488,,0.9878223319028218
Kepler-291,,,,5683.012731267756,46.130001068115234,0.962953
TOI-2211,0.7806666692097982,,,5283.306007990057,,1.034588
Kepler-61,1.375,,,4056.4940915223756,32.23433303833008,2.5309034713897702
TOI-2236,0.578000009059906,,,6050.136230037231,,0.9191176661898295
Kepler-290,0.9200000166893005,,,5038.4762768787205,28.130000829696655,1.021127
Kepler-1744,,,,5610.618092967034,56.130001068115234,0.956969989271164
Kepler-423,0.6800000071525574,,,5624.948589405866,19.328939092296253,0.9908759988079071
Kepler-1987,,,,4568.946735714286,32.586666107177734,1.011975
TOI-2266,,,,3242.814404999809,,1.0717789856948854
TOI-2274,1.4809999465942383,,,4016.35755578125,,1.004988
Kepler-827,,,,5643.236999999999,25.530000686645508,0.968796
TOI-2338,0.7730000019073486,,,5503.170865736607,,0.991255
Kepler-487,0.925000011920929,,,5418.19693203125,45.64999961853027,0.912181
KIC 9663113,0.6919999718666077,,,6083.297665536557,292.5823498664856,1.02121
TOI-2364,0.8410000205039978,,,5210.5052792968745,,0.979644
Kepler-889,0.5910000205039978,,,5884.643327379261,19.183333079020183,1.031799
TOI-2368,0.9139999747276306,,,5094.553533954327,,0.893384
TOI-2373,0.7580000162124634,,,5556.841166666666,,1.044395
TOI-2374,,,,4856.220599274554,,0.9580915143051147
Kepler-888,0.5299999713897705,,,5752.285404522367,17.520000457763672,0.9749373412806194
TOI-2379,1.6399999856948853,,,3828.321670735677,,1.072941
TOI-2384,1.472000002861023,,,3752.9166,,2.452046
Kepler-887,0.7379999756813049,,,6255.994156995739,48.13999938964844,1.030128
Kepler-886,0.621999979019165,,,5941.725000416667,76.05000305175781,0.981547
Kepler-885,,,,6175.747433504097,10.329999923706055,0.971294
TOI-2416,0.6899999976158142,,,5763.199276011677,,1.0981426669845582
TOI-2420,0.703000009059906,,,5597.245346354167,,1.2315515057220459
TOI-2421,0.6910000145435333,,,5612.347566666667,,1.1559939847412108
Kepler-853,0.5844999849796295,,,6218.199972711267,5.3125715255737305,1.0409535262260436
TOI-2443,,,,4273.691939192709,,1.001433
TOI-2447,0.6476666529973348,,,5830.995293975187,,0.9233715054836273
Kepler-852,0.6240000128746033,,,6149.048583318015,32.670000076293945,1.025413
TOI-2458,0.5403333306312561,,,6067.783333791667,,0.993699
TOI-2459,1.218999981880188,,,4345.56465625,7.199999928474426,1.192826
Kepler-26,1.393666664759318,,,3999.3927500796503,17.895999590555828,0.9997085
Kepler-884,0.6064999997615814,,,5763.567275948661,22.849499464035034,11.571308
TOI-2485,0.6129999756813049,,,5661.836054438191,,1.3727396898727415
Kepler-883,0.718999981880188,,,6035.567877909482,56.25,1.00406
Kepler-59,0.6159999966621399,,,5917.453469320815,60.34000015258789,0.9844304904632568
TOI-2497,0.47899999221165973,,,6632.208241449653,,0.944892
TOI-2498,0.6959999799728394,,,5857.823541458333,,0.966329
Kepler-882,0.8330000042915344,,,5284.718832430959,32.745714460100444,1.055489
Kepler-881,0.6620000004768372,,,5822.659984847641,141.94000244140625,1.019345
TOI-2529,0.7900000214576721,,,5615.815850167411,,1.119041
Kepler-880,0.42100000381469727,,,6778.836658433949,,0.941679
TOI-2545,0.574999988079071,,,5965.783998000695,,1.0625844952316283
Kepler-43,0.6410000026226044,,,5863.31002729288,12.831499835968017,0.9013590035762786
Kepler-879,0.652999997138977,,,5507.8851714424145,62.02000045776367,1.001892990463257
TOI-2567,,,,5373.185704878852,,0.9261835083446502
TOI-2570,0.7139999866485596,,,5850.906212031249,,0.888911
Kepler-878,0.8949999809265137,,,4924.548819569053,30.846999486287434,3.0761625190734865
TOI-2583 A,0.4790000021457672,,,5951.709161145834,,1.022610506198883
TOI-2587 A,0.7269999980926514,,,5739.205517118567,,0.9835125109672547
Kepler-877,,,,5057.607396034382,46.09000015258789,24.27837734741211
TOI-2589,0.6444999873638153,,,5731.126530009191,,1.094017
Kepler-876,0.9399999976158142,,,5064.148969696969,37.04500102996826,1.020357
Kepler-875,0.6800000071525574,,,5755.968948148148,29.6200008392334,1.048457
Kepler-874,0.6800000071525574,,,5897.017185185186,30.95622307902018,0.986269
Kepler-873,0.5889999866485596,,,5908.805269641506,15.010000228881836,0.9978879904632568
Kepler-303,1.3170000314712524,,,3985.7075322598744,38.08066654205322,1.0620434904632567
TOI-2641,0.5490000247955322,,,6149.3645097656245,,0.954694
Kepler-872,0.9959999918937683,,,5625.7994250837055,16.530000686645508,0.996711
Kepler-871,,,,5823.800278148708,10.869999885559082,1.0009
Kepler-870,0.781000018119812,,,5682.906260363815,19.64938026702881,1.1541435071525574
TOI-2714,0.6589999869465828,,,5714.130527698863,,1.0385739961853027
Kepler-869,,,,5652.82317578125,27.22000026702881,1.227833
Kepler-868,,,,5736.807069921875,43.650001525878906,0.957939
Kepler-867,0.8960000276565552,,,5507.667536328126,99.40606484741211,2.897606
TOI-2768,1.3739999532699585,,,4148.523858924279,,1.122605
Kepler-866,0.9990000128746033,,,4724.340537931034,19.100000381469727,1.095706
Kepler-865,0.8299999833106995,,,5365.597089369419,28.219999313354492,0.915241
TOI-2796,0.6539999842643738,,,5711.4698733649875,,1.0127764952316283
TOI-2803 A,0.4970000088214874,,,6296.153294635416,,1.0407564890327454
Kepler-864,,,,5643.131568569739,34.65999984741211,0.9353485143051148
Kepler-863,0.6869999766349792,,,5819.455611358173,47.04999923706055,0.96947
TOI-2842,0.6549999713897705,,,5923.916298677885,,1.098768
Kepler-1754,,,,4512.997005781893,46.95000076293945,1.0613164856948853
Kepler-862,0.9200000166893005,,,5142.298177213542,26.397999627249582,1.641506
Kepler-1753,0.9360000193119049,,,5045.881104749999,21.657333374023438,1.098422
Kepler-861,1.0240000486373901,,,4884.608773798076,42.04999923706055,1.069209476158142
Kepler-302,0.7549999952316284,,,5719.247989507102,12.079999923706055,0.987672
Kepler-102,0.7549999952316284,,,4746.106482787881,23.69508325958252,0.8244589972979228
Kepler-860,0.7599999904632568,,,5525.570914543574,18.394249439239502,1.0406274809265137
TOI-2977,0.7440000176429749,,,5715.697228622159,,8.23548
TOI-2981,0.6869999766349792,,,5940.805571428571,,1.273262027179718
Kepler-859,0.8160000145435333,,,4960.748278960757,26.563428606305802,0.9873
Kepler-858,0.593999981880188,,,5492.036866470378,35.7980018762207,1.0176085000000001
TOI-3023,0.8270000219345093,,,5537.295878662109,,0.755859
Kepler-1752,0.8199999928474426,,,5273.735855334051,26.349249601364136,1.021106
Kepler-1669,1.3700000047683716,,,4057.597137327147,23.946691862487796,0.996951489271164
Kepler-419,0.4620000123977661,,,6247.235317418409,5.280333201090495,1.0236919761581422
Kepler-857,,,,5601.631512616477,29.889999389648438,1.019214
TOI-3071,0.652999997138977,,,6190.15448828125,,1.006098
Kepler-14,0.2680000066757202,,,6284.2599748285265,2.6399999809265133,
TOI-3082,1.246000051498413,,,4350.814779213834,,1.0702320190734862
Kepler-1668,,,,5697.316092127404,19.649999618530273,1.094436
Kepler-94,,,,4562.842278951408,46.243334452311196,1.0509804952316284
Kepler-856,,,,5242.240671727026,33.91999816894531,1.0365804856948853
NGTS-27,0.7070000171661377,,,5672.36448,,1.042874
Kepler-855,0.7699999809265137,,,5701.273634741211,14.830714498247419,1.071679
TOI-3261,0.9110000133514404,,,5084.67194296875,,1.0512984856948853
Kepler-125,1.440000057220459,,,3853.078652549342,14.50742871420724,1.185431
TOI-3321,0.5879999995231628,,,5846.659619255514,,1.2896389961853028
TOI-3331 A,,,,5563.068986666667,,0.749942
TOI-3353,0.6209999918937683,,,5623.247150506076,3.3499999046325684,0.9172059928474426
TOI-3364,0.7789999842643738,,,5499.996626220704,,0.895951
Kepler-890,0.7749999761581421,,,5971.724081481481,61.09000015258789,0.972319
TOI-3540 A,0.6129999756813049,,,5898.433321132812,,6.438343
TOI-3568,0.9850000143051147,,,4909.2688333333335,,0.996343
Kepler-305,,,,4888.52070412008,24.973333676656086,0.9353000035762786
Kepler-891,0.7279999852180481,,,5777.33675862069,32.070000648498535,0.989206
Kepler-306,,,,4902.105188476563,15.309999942779541,1.006534
Kepler-892,1.1239999532699585,,,4700.962839999999,29.472500324249268,0.936247
Kepler-893,,,,5624.229261591475,32.41999816894531,1.0861100166893005
Kepler-17,0.7140000015497208,,,5671.005112033278,11.271054843679574,1.24658
Kepler-894,,,,5649.945759265218,8.146609885559082,0.9365969940395356
TOI-3688 A,0.7950000166893005,,,5850.626121279762,,0.966574
TOI-3693,0.8259999752044678,,,5387.804353076172,,1.029259
Kepler-1755,,,,5788.363432583416,47.57877423706054,1.0318405095367431
Kepler-87,0.6480000019073486,,,5682.624884543505,72.55878414713543,0.901589
Kepler-307,0.800000011920929,,,5428.299222098167,25.6104998588562,0.992030489271164
Kepler-895,1.3200000524520874,,,4190.4077092329535,32.84999942779541,1.049419
TOI-3757,1.4160000085830688,,,4028.2891234375,15.239999771118164,1.235285
Kepler-896,0.8100000023841858,,,5359.485745945946,23.719999313354492,0.998148
Kepler-107,0.6909999847412109,,,5765.516302157183,20.417500019073486,0.9645070109672547
Kepler-897,0.8690000176429749,,,5696.6303725754315,13.869999885559082,1.035999
Kepler-898,1.3350000381469727,,,4085.8791241105423,27.414769687194823,1.0638064809265138
TOI-3819,0.6499999761581421,,,5818.046927584135,,1.0437650052452088
Kepler-899,,,,5464.694131178487,20.540000279744465,1.0687945214576722
Kepler-900,1.071666677792867,,,4756.820515151515,34.81999969482422,1.03201
Kepler-901,1.3250000476837158,,,4059.2799739627667,30.79866631825765,1.0179509904632569
Kepler-84,,,,5671.748533275555,19.53749990463257,28.203662
Kepler-1757,0.8500000238418579,,,5184.666988802083,33.77666727701823,1.007223
TOI-3884,1.718000054359436,,,3428.2530432552085,,1.248921
TOI-3894,,,,6038.510283203124,,0.9782839976158142
Kepler-308,0.7070000171661377,,,5768.69294117647,49.63999938964844,1.061507
TOI-3912,0.6029999852180481,,,5763.963714425222,,0.9369224918937683
TOI-3919,0.3995000123977661,,,6168.558478786058,,1.040416014781952
Kepler-902,0.7440000176429749,,,5479.589632283749,25.920000076293945,1.6172255262260435
Kepler-309,,,,4570.138285171274,44.04999923706055,0.970787
Kepler-310,,,,5450.473428197688,25.243999862670897,0.9894904892711639
KOI-1599,,,,5603.501465625286,28.579999923706055,0.9216840035762787
TOI-3976 A,0.6700000166893005,,,5860.943504375001,,0.92246799833107
Kepler-903,0.8130000233650208,,,5575.95971838831,41.72999954223633,0.904253
Kepler-1758,0.7200000286102295,,,5582.407290079843,51.099998474121094,0.9313885083446503
Kepler-904,0.7289999723434448,,,5982.593131488051,17.019999742507935,1.039714
TOI-4010,0.9679999947547913,,,4944.806920312501,,0.970668
Kepler-905,,,,5336.032684869037,22.724286215645925,1.0050210047683716
Kepler-311,,,,5938.352118533654,64.68000030517578,1.0544090071525574
Kepler-906,0.328000009059906,,,6037.05839453125,55.81999969482422,1.040334
Kepler-424,0.8059999942779541,,,5412.727639262354,27.479999542236328,0.863381
TOI-4127,0.4905000180006027,,,6282.768591681985,,1.2735810009536743
TOI-4137,0.47999998927116394,,,6195.446862065972,,1.11683
TOI-4145 A,0.8339999914169312,,,5093.771291741072,,0.846744
TOI-4153,0.7713333368301392,,,6364.879424062499,,0.980663
TOI-4184,,,,3450.679090909091,,1.311657
Kepler-110,0.5899999737739563,,,5998.290720833334,54.779998779296875,1.038287
TOI-4201,1.3990000486373901,,,3959.4375,,1.054455
NGTS-24,0.7759999930858612,,,5827.879817057292,,1.0320780064373016
Kepler-509,0.5960000157356262,,,5967.273472373047,55.45000076293945,0.927341
Kepler-1756,,,,4799.810894765625,31.75633366902669,5.067031
LP 890-9,,,,3425.5049999999997,,0.934868
